first_name,last_name,student_id,ofcl,rule_id,rule_name,courses_1,courses_2,courses_3,courses_4,courses_5,courses_6,courses_7
,,730210,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,730210,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,107936,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,107936,,134,1 AP Course,MKS21X,,,,,,
,,107936,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,107936,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,507055,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,507055,,135,2 AP Courses,HUS21X,ZQAPBIO,,,,,
,,507055,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SWS21X,SQS21X,,,,
,,507055,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,753001,,123,4 AP Courses,HUS21X,ZQAPENG,ZQAPBIO,ZZ,,,
,,753001,,133,AP English (must rank AP English in other section),EES85X1,EES85X3,EES85X7,,,,
,,753001,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,753001,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,374479,,133,AP English (must rank AP English in other section),EES85XA,EES85X3,EES85X1,,,,
,,374479,,135,2 AP Courses,ZQAPBIO,ZQAPENG,,,,,
,,374479,,137,AP WORLD LANGUAGE,FFS87X,,,,,,
,,374479,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,SBS43X,,,,
,,374479,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,297735,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,297735,,134,1 AP Course,MKS21X,,,,,,
,,297735,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,297735,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,752420,,123,4 AP Courses,HUS21X,ZQAPBIO,ZQAPENG,HQS21XAA,,,
,,752420,,133,AP English (must rank AP English in other section),EES85X7,EES85X1,EES85XA,,,,
,,752420,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SBS43X,SQS21X,,,,
,,752420,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,723533,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPENG,MCPREC,HUS21X_WAITLIST,,,
,,723533,,133,AP English (must rank AP English in other section),EES85X3,EES85X1,EES85XA,,,,
,,723533,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,723533,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,,,,,
,,617229,,123,4 AP Courses,MCS43X,MSS21X,ZQAPENG,HUS21X,,,
,,617229,,133,AP English (must rank AP English in other section),EES85X1,EES85X7,EES85X3,,,,
,,617229,,138,AP MATH,ZZ,,,,,,
,,617229,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,617229,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,709122,,123,4 AP Courses,MCPREC_WAITLIST,HUS21X,MKS21X,ZQAPENG,,,
,,709122,,133,AP English (must rank AP English in other section),EES85X7,EES85X3,EES85XA,,,,
,,709122,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,709122,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,808943,,133,AP English (must rank AP English in other section),EES85X1,EES85X7,EES85X3,,,,
,,808943,,136,3 AP Courses,ZQAPENG,AWS21X,HUS21X,,,,
,,808943,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,808943,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,314248,,123,4 AP Courses,MCPREC,ZQAPENG,HUS21X,MKS21X,,,
,,314248,,133,AP English (must rank AP English in other section),EES85X1,EES85X7,EES85X3,,,,
,,314248,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,314248,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,818451,,123,4 AP Courses,ZQAPENG,FSS87X,AWS21X,HUS21X,,,
,,818451,,133,AP English (must rank AP English in other section),EES85X1,EES85X3,EES85X7,,,,
,,818451,,137,AP WORLD LANGUAGE,FSS87X,,,,,,
,,818451,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,818451,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,583106,,133,AP English (must rank AP English in other section),EES85XA_WAITLIST,EES85X7_WAITLIST,EES85X1_WAITLIST,,,,
,,583106,,135,2 AP Courses,ZQHUSHQS,ZQAPENG,,,,,
,,583106,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,583106,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,609238,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,609238,,136,3 AP Courses,MCS21X,ZZ,ZZ,,,,
,,609238,,138,AP MATH,MCS21X,,,,,,
,,609238,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,609238,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,592744,,123,4 AP Courses,ZQAPBIO,ZQAPPHYSICAL,ZQAPENG,MKS21X,,,
,,592744,,133,AP English (must rank AP English in other section),EES85X7,EES85X7,EES85X7,,,,
,,592744,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,SQS21X,SQS21X,,,,
,,592744,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SCS43X,,,,,
,,948901,,133,AP English (must rank AP English in other section),EES85X7_WAITLIST,EES85XA_WAITLIST,EES85X3_WAITLIST,,,,
,,948901,,134,1 AP Course,ZQAPPHYSICAL,,,,,,
,,948901,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X_WAITLIST,SWS21X_WAITLIST,,,,
,,948901,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SCS43X,,,,,
,,359457,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,359457,,136,3 AP Courses,HUS21X,ZQAPBIO,MKS21X,,,,
,,359457,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,SQS21X,SQS21X,,,,
,,359457,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,771513,,123,4 AP Courses,HUS21X,MCS43X,ZQAPENG,ZZ,,,
,,771513,,133,AP English (must rank AP English in other section),EES85X1,EES85X7,EES85X3,,,,
,,771513,,138,AP MATH,MSS21X,,,,,,
,,771513,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,771513,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,232193,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,232193,,135,2 AP Courses,ZQAPBIO,HQS21XAA,,,,,
,,232193,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SQS21X,SBS43X,,,,
,,232193,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,338009,,133,AP English (must rank AP English in other section),EES85X3,EES85X7,EES85X1,,,,
,,338009,,135,2 AP Courses,ZQAPPHYSICAL,HUS21X,,,,,
,,338009,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,SQS21X_WAITLIST,,,,
,,338009,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SCS43X,,,,,
,,221665,,123,4 AP Courses,HUS21X,ZQAPENG,MKS21X,MCPREC_WAITLIST,,,
,,221665,,133,AP English (must rank AP English in other section),EES85X7,EES85XA,EES85X1,,,,
,,221665,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,221665,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,754709,,133,AP English (must rank AP English in other section),EES85X7_WAITLIST,EES85X3_WAITLIST,EES85XA_WAITLIST,,,,
,,754709,,135,2 AP Courses,ZQHUSHQS,ZQAPENG,,,,,
,,754709,,137,AP WORLD LANGUAGE,FSS87X_WAITLIST,,,,,,
,,754709,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,754709,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,831618,,133,AP English (must rank AP English in other section),EES85X1_WAITLIST,EES85X1_WAITLIST,ZZNOAPENG,,,,
,,831618,,134,1 AP Course,HUS21X_WAITLIST,,,,,,
,,831618,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,831618,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,770322,,123,4 AP Courses,ZQAPENG,HUS21X,ZQAPBIO,ZZ,,,
,,770322,,133,AP English (must rank AP English in other section),EES85X7,EES85XA,EES85X3,,,,
,,770322,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SWS21X,ZZNOAPBIO,,,,
,,770322,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,158601,,133,AP English (must rank AP English in other section),EES85XA,EES85X1,EES85X3,,,,
,,158601,,136,3 AP Courses,HVS11XG,ZQAPENG,ZQAPBIO,,,,
,,158601,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SWS21X,SQS21X,,,,
,,158601,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,292868,,133,AP English (must rank AP English in other section),EES85X3,EES85X1,EES85XA,,,,
,,292868,,135,2 AP Courses,ZQHUSHQS,ZQAPENG,,,,,
,,292868,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,SQS21X_WAITLIST,ZZNOAPBIO,,,,
,,292868,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,827084,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,827084,,135,2 AP Courses,HUS21X_WAITLIST,MKS21X,,,,,
,,827084,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,827084,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,767271,,123,4 AP Courses,ZQAPBIO,ZQHUSHQS,MKS21X,ZQAPENG,,,
,,767271,,133,AP English (must rank AP English in other section),EES85X7,EES85X3,EES85XA,,,,
,,767271,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,767271,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,415885,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,415885,,136,3 AP Courses,HUS21X,ZQAPENG,MCPREC_WAITLIST,,,,
,,415885,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,415885,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,701637,,133,AP English (must rank AP English in other section),EES85X7_WAITLIST,EES85X1_WAITLIST,EES85XA_WAITLIST,,,,
,,701637,,135,2 AP Courses,HUS21X,ZQAPENG,,,,,
,,701637,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,SQS21X,,,,,
,,701637,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X_WAITLIST,SCS43X_WAITLIST,,,,,
,,674719,,123,4 AP Courses,HUS21X,ZQAPENG,HQS21XAA,MKS21X,,,
,,674719,,133,AP English (must rank AP English in other section),EES85X1,EES85X7,EES85XA,,,,
,,674719,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,674719,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,442567,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,442567,,135,2 AP Courses,ZQAPBIO,HUS21X_WAITLIST,,,,,
,,442567,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,442567,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,461343,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPMAMI,MCS43X,ZQAPENG,,,
,,461343,,133,AP English (must rank AP English in other section),EES87X3,EES87X5,EES87XGP,,,,
,,461343,,138,AP MATH,ZZ,,,,,,
,,461343,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X,SBS43X,SQS21X,,,,
,,461343,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,SCS43X_WAITLIST,,,,
,,474557,,123,4 AP Courses,MCPREC,ZQAPENG,MKS21X,HUS21X,,,
,,474557,,133,AP English (must rank AP English in other section),EES85X1,EES85XA,EES85X7,,,,
,,474557,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,474557,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,599939,,133,AP English (must rank AP English in other section),EES85X3,EES85X1,EES85X7,,,,
,,599939,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPPHYSICAL,ZQAPENG,,,,
,,599939,,138,AP MATH,MSS21X,,,,,,
,,599939,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,599939,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SCS43X,SCS43X,,,,
,,283863,,123,4 AP Courses,MCPREC,HUS21X,ZZ,ZZ,,,
,,283863,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,283863,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,283863,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,464157,,133,AP English (must rank AP English in other section),EES85X7,EES85X3,EES85X1,,,,
,,464157,,135,2 AP Courses,ZQAPENG,ZQAPPHYSICAL,,,,,
,,464157,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,SBS43X,ZZNOAPBIO,,,,
,,464157,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,,,,,
,,974198,,123,4 AP Courses,ZQAPENG,HUS21X,ZQAPPHYSICAL,MKS21X,,,
,,974198,,133,AP English (must rank AP English in other section),EES85X7,EES85XA,ZZNOAPENG,,,,
,,974198,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,SWS21X,ZZNOAPBIO,,,,
,,974198,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,626247,,133,AP English (must rank AP English in other section),EES85X1,EES85X7,EES85X3,,,,
,,626247,,136,3 AP Courses,ZQAPENG,HUS21X,ZQAPBIO,,,,
,,626247,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,ZZNOAPBIO,,,,
,,626247,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,403935,,123,4 AP Courses,ZQAPPHYSICAL,MKS21X,HUS21X,MCPREC_WAITLIST,,,
,,403935,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,403935,,137,AP WORLD LANGUAGE,FMS87X,,,,,,
,,403935,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,403935,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SCS43X,,,,,
,,127387,,123,4 AP Courses,HUS21X,ZQAPENG,MKS21X,ZQAPBIO,,,
,,127387,,133,AP English (must rank AP English in other section),EES85X1,EES85XA,EES85X7,,,,
,,127387,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,127387,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,298893,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,298893,,134,1 AP Course,ZZ,,,,,,
,,298893,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,298893,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,722283,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,722283,,135,2 AP Courses,MCPREC_WAITLIST,ZZ,,,,,
,,722283,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,722283,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,234171,,133,AP English (must rank AP English in other section),EES85X7_WAITLIST,EES85X3_WAITLIST,EES85XA_WAITLIST,,,,
,,234171,,135,2 AP Courses,ZQAPENG,ZQAPBIO,,,,,
,,234171,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SWS21X,SQS21X,,,,
,,234171,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,956542,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,956542,,135,2 AP Courses,ZQHUSHQS_WAITLIST,ZQAPBIO,,,,,
,,956542,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,SWS21X,,,,
,,956542,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,103368,,133,AP English (must rank AP English in other section),EES85X1_WAITLIST,EES85X7_WAITLIST,EES85XA_WAITLIST,,,,
,,103368,,134,1 AP Course,ZQHUSHQS_WAITLIST,,,,,,
,,103368,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,103368,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,406380,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,406380,,136,3 AP Courses,MCPREC,MKS21X,HUS21X,,,,
,,406380,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,406380,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,698058,,123,4 AP Courses,HUS21X,ZQAPENG,ZQAPBIO,MCPREC,,,
,,698058,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,698058,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,698058,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,497635,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,497635,,135,2 AP Courses,HUS21X_WAITLIST,ZQAPBIO,,,,,
,,497635,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,497635,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,576857,,123,4 AP Courses,MCPREC_WAITLIST,MKS21X,HUS21X,ZQAPENG,,,
,,576857,,133,AP English (must rank AP English in other section),EES85X1,EES85X7,EES85XA,,,,
,,576857,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,SWS21X,ZZNOAPBIO,,,,
,,576857,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,516961,,123,4 AP Courses,ZQAPPHYSICAL,HUS21X,ZQAPENG,MKS21X,,,
,,516961,,133,AP English (must rank AP English in other section),EES85X7,EES85X1,ZZNOAPENG,,,,
,,516961,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,516961,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,,,,,
,,866154,,133,AP English (must rank AP English in other section),EES85X7,EES85X3,EES85XA,,,,
,,866154,,136,3 AP Courses,MCPREC,ZQAPENG,MKS21X,,,,
,,866154,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,866154,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,,,,,,
,,283144,,133,AP English (must rank AP English in other section),EES85XA,EES85X1,EES85X3,,,,
,,283144,,135,2 AP Courses,HUS21X,ZQAPENG,,,,,
,,283144,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,283144,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,936497,,133,AP English (must rank AP English in other section),EES85X1,EES85XA,EES85X3,,,,
,,936497,,136,3 AP Courses,ZQAPPHYSICAL,ZQAPENG,MKS21X,,,,
,,936497,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,936497,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,,,,,
,,984161,,133,AP English (must rank AP English in other section),EES85X7_WAITLIST,EES85X3_WAITLIST,EES85XA_WAITLIST,,,,
,,984161,,136,3 AP Courses,HUS21X,ZQAPBIO,ZQAPENG,,,,
,,984161,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,SQS21X,,,,
,,984161,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SCS43X,,,,,
,,835203,,123,4 AP Courses,MKS21X,HUS21X,ZQAPENG,MCPREC_WAITLIST,,,
,,835203,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,835203,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,835203,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,993736,,123,4 AP Courses,MCS43X,MKS21X,HUS21X,ZQAPENG,,,
,,993736,,133,AP English (must rank AP English in other section),EES85X3,EES85X7,EES85X1,,,,
,,993736,,137,AP WORLD LANGUAGE,FSS87X,,,,,,
,,993736,,138,AP MATH,ZZ,,,,,,
,,993736,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,993736,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,699061,,133,AP English (must rank AP English in other section),EES85X7,EES85X1,ZZNOAPENG,,,,
,,699061,,136,3 AP Courses,MKS21X,ZQAPENG,ZQAPBIO,,,,
,,699061,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,699061,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,,,,,
,,904237,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,904237,,135,2 AP Courses,ZQAPBIO,MCPREC_WAITLIST,,,,,
,,904237,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,ZZNOAPBIO,,,,
